Ano;Mês;Código da Unidade;Unidade;CPF/CNPJ;Nome do Credor;Código de Tipo de Licitação;Tipo de Licitação;Data do Empenho;Data de Pagamento;Código da Modalidade do Empenho;Modadlidade do Empenho;Poder;Código do Órgão;Órgão;Grupo de Despesa;Código de Modalidade;Modalidade;Empenhado;Liquidação;Pagamento;Anulação Empenho;Anulação Liquidação;Anulação Pagamento;Dotação Inicial;Dotação Atualizada
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;08362490000188                                                                                                                                                                                          ;ADSERV EMPREENDIMENTOS E SERVICOS DE MAO DE OBRA LTDA                                                                   ;7;Pregão                             ;2026/01/30 00:00:00.000;{2026-02-12,2026-02-19,2026-03-05,2026-03-18,2026-03-26,2026-04-08,2026-04-15,2026-04-17};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;5486660.04;2821110.09;2669346.18;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;11516861000143                                                                                                                                                                                          ;AGUIA SERVICOS DE VIGILANCIA LTDA                                                                                       ;7;Pregão                             ;2026/01/30 00:00:00.000;{2026-02-04,2026-02-19,2026-03-04,2026-03-17,2026-04-08,2026-04-14,2026-04-16};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;677395.24;501171.43;484273.27;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;11516861000143                                                                                                                                                                                          ;AGUIA SERVICOS DE VIGILANCIA LTDA                                                                                       ;7;Pregão                             ;2026/01/30 00:00:00.000;{2026-02-04,2026-02-19,2026-03-03,2026-03-04,2026-03-17,2026-04-08,2026-04-16};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;182358.0;182357.64;182357.64;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;11516861000143                                                                                                                                                                                          ;AGUIA SERVICOS DE VIGILANCIA LTDA                                                                                       ;7;Pregão                             ;2026/01/30 00:00:00.000;{2026-02-04,2026-02-19,2026-03-04,2026-03-17,2026-04-08,2026-04-14,2026-04-15};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;205812.2;152143.48;146887.29;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;11516861000143                                                                                                                                                                                          ;AGUIA SERVICOS DE VIGILANCIA LTDA                                                                                       ;7;Pregão                             ;2026/01/30 00:00:00.000;{2026-02-04,2026-02-19,2026-03-04,2026-03-17};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;750170.0;384910.16;384910.16;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;11516861000143                                                                                                                                                                                          ;AGUIA SERVICOS DE VIGILANCIA LTDA                                                                                       ;7;Pregão                             ;2026/01/30 00:00:00.000;{2026-02-04,2026-02-19,2026-03-04,2026-03-17,2026-04-08,2026-04-16};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;42908.0;42907.68;42907.68;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;11516861000143                                                                                                                                                                                          ;AGUIA SERVICOS DE VIGILANCIA LTDA                                                                                       ;7;Pregão                             ;2026/01/30 00:00:00.000;{2026-02-19,2026-02-25,2026-03-04,2026-03-10,2026-03-17,2026-04-08,2026-04-14,2026-04-15};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;85816.0;85815.36;85815.36;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;11516861000143                                                                                                                                                                                          ;AGUIA SERVICOS DE VIGILANCIA LTDA                                                                                       ;7;Pregão                             ;2026/01/30 00:00:00.000;{2026-02-04,2026-02-19,2026-03-05};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;257447.0;130860.94;130860.94;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;04741395000134                                                                                                                                                                                          ;ANDRADE BARROS LOGISTICA E SERVIÇOS LTDA                                                                                ;12;Registro de Preço                  ;2026/01/23 00:00:00.000;{2026-02-19,2026-03-17,2026-04-16,2026-04-30};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;33167.33;16526.28;16261.86;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;04741395000134                                                                                                                                                                                          ;ANDRADE BARROS LOGISTICA E SERVIÇOS LTDA                                                                                ;12;Registro de Preço                  ;2026/01/23 00:00:00.000;{2026-02-20,2026-03-12};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;115569.2;38561.32;38561.32;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;02360051000150                                                                                                                                                                                          ;AUDA ENGENHARIA CLÍNICA E HOSPITALAR LTDA                                                                               ;7;Pregão                             ;2026/01/27 00:00:00.000;{};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;0.0;0.0;0.0;-2249111.72;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;02360051000150                                                                                                                                                                                          ;AUDA ENGENHARIA CLÍNICA E HOSPITALAR LTDA                                                                               ;7;Pregão                             ;2026/01/27 00:00:00.000;{};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;0.0;0.0;0.0;-828490.53;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;24901383000137                                                                                                                                                                                          ;AVANTE LAVANDERIA - SERVICOS DE HIGIENIZACAO DE ROUPAS HOSPITALARES E CORRELATOS LTDA                                   ;7;Pregão                             ;2026/01/28 00:00:00.000;{2026-02-04,2026-03-10,2026-04-17};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;456000.0;225628.31;225628.31;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;15195617000187                                                                                                                                                                                          ;B1 VIGILÂNCIA LTDA                                                                                                      ;7;Pregão                             ;2026/01/29 00:00:00.000;{2026-02-11,2026-03-04,2026-03-13,2026-03-17,2026-04-08,2026-04-14,2026-04-16};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;437737.36;428483.01;428483.01;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;15195617000187                                                                                                                                                                                          ;B1 VIGILÂNCIA LTDA                                                                                                      ;7;Pregão                             ;2026/01/29 00:00:00.000;{2026-02-11,2026-03-05,2026-03-13,2026-03-18,2026-04-08,2026-04-15};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;451865.24;451609.48;440808.15;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;15195617000187                                                                                                                                                                                          ;B1 VIGILÂNCIA LTDA                                                                                                      ;7;Pregão                             ;2026/01/29 00:00:00.000;{2026-02-06,2026-03-04,2026-03-13,2026-03-17,2026-04-08,2026-04-14,2026-04-16};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;721842.86;708834.52;708834.52;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;15195617000187                                                                                                                                                                                          ;B1 VIGILÂNCIA LTDA                                                                                                      ;7;Pregão                             ;2026/01/29 00:00:00.000;{2026-02-06,2026-03-04,2026-03-13,2026-03-17,2026-04-08,2026-04-14,2026-04-16};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;83428.56;82074.93;82074.93;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;15195617000187                                                                                                                                                                                          ;B1 VIGILÂNCIA LTDA                                                                                                      ;7;Pregão                             ;2026/01/29 00:00:00.000;{2026-02-06,2026-03-04,2026-03-13,2026-03-17,2026-04-08,2026-04-14,2026-04-16};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;1653576.68;1593989.14;1593989.14;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;48495866000147                                                                                                                                                                                          ;BEMED COMERCIO ATACADISTA DE PRODUTOS DE HIGIENE PESSOAL LTDA                                                           ;7;Pregão                             ;2026/01/29 00:00:00.000;{};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;180.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;02220795000250                                                                                                                                                                                          ;BIOSYS LTDA                                                                                                             ;7;Pregão                             ;2026/01/29 00:00:00.000;{2026-04-30};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;764413.87;199992.0;190392.39;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;11863530000180                                                                                                                                                                                          ;BRASCON GESTAO AMBIENTAL LTDA                                                                                           ;9;Outros / Não Aplicável             ;2026/01/27 00:00:00.000;{2026-02-20,2026-03-05,2026-03-11,2026-03-18,2026-04-08,2026-04-15,2026-04-17};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;720000.0;433894.38;398233.36;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;48791685000168                                                                                                                                                                                          ;C.B.S. MÉDICO CIENTIFICA LTDA                                                                                           ;7;Pregão                             ;2026/01/23 00:00:00.000;{};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;28880.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;08674752000140                                                                                                                                                                                          ;CIRÚRGICA MONTEBELLO LTDA                                                                                               ;7;Pregão                             ;2026/01/23 00:00:00.000;{};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;1488.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;08674752000140                                                                                                                                                                                          ;CIRÚRGICA MONTEBELLO LTDA                                                                                               ;7;Pregão                             ;2026/01/23 00:00:00.000;{};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;19531.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;08674752000140                                                                                                                                                                                          ;CIRÚRGICA MONTEBELLO LTDA                                                                                               ;7;Pregão                             ;2026/01/23 00:00:00.000;{};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;207100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;40432544000147                                                                                                                                                                                          ;CLARO S/A                                                                                                               ;7;Pregão                             ;2026/02/23 00:00:00.000;{};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;1825.29;377.23;0.0;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;40432544000147                                                                                                                                                                                          ;CLARO S/A                                                                                                               ;7;Pregão                             ;2026/02/23 00:00:00.000;{2026-04-30};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;60.0;46.68;44.43;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;40432544000147                                                                                                                                                                                          ;CLARO S/A                                                                                                               ;7;Pregão                             ;2026/02/23 00:00:00.000;{2026-04-30};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;331.44;107.8;51.31;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;40432544000147                                                                                                                                                                                          ;CLARO S/A                                                                                                               ;7;Pregão                             ;2026/02/23 00:00:00.000;{};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;11269.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;67729178000653                                                                                                                                                                                          ;COMERCIAL CIRURGICA RIOCLARENSE LTDA                                                                                    ;7;Pregão                             ;2026/01/26 00:00:00.000;{};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;63810.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;07005206000153                                                                                                                                                                                          ;COMPANHIA ASA RENT A CAR LOCAÇÃO DE VEÍCULOS S/A                                                                        ;7;Pregão                             ;2026/01/23 00:00:00.000;{};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;0.0;0.0;0.0;-415555.24;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;10835932000108                                                                                                                                                                                          ;COMPANHIA ENERGETICA DE PERNAMBUCO                                                                                      ;9;Outros / Não Aplicável             ;2026/01/23 00:00:00.000;{2026-01-29,2026-02-19};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;651000.0;650174.91;650174.91;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;10835932000108                                                                                                                                                                                          ;COMPANHIA ENERGETICA DE PERNAMBUCO                                                                                      ;9;Outros / Não Aplicável             ;2026/01/23 00:00:00.000;{2026-01-29,2026-02-19};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;483000.0;482131.78;482131.78;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;10835932000108                                                                                                                                                                                          ;COMPANHIA ENERGETICA DE PERNAMBUCO                                                                                      ;9;Outros / Não Aplicável             ;2026/01/23 00:00:00.000;{2026-01-29};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;171000.0;170795.94;170795.94;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;10835932000108                                                                                                                                                                                          ;COMPANHIA ENERGETICA DE PERNAMBUCO                                                                                      ;9;Outros / Não Aplicável             ;2026/01/23 00:00:00.000;{2026-01-29,2026-02-19};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;87000.0;86951.36;86951.36;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;10835932000108                                                                                                                                                                                          ;COMPANHIA ENERGETICA DE PERNAMBUCO                                                                                      ;9;Outros / Não Aplicável             ;2026/01/23 00:00:00.000;{2026-01-29,2026-02-19};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;20000.0;19790.86;19790.86;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;10835932000108                                                                                                                                                                                          ;COMPANHIA ENERGETICA DE PERNAMBUCO                                                                                      ;9;Outros / Não Aplicável             ;2026/01/23 00:00:00.000;{2026-01-29,2026-02-19};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;32000.0;31796.37;31796.37;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;10835932000108                                                                                                                                                                                          ;COMPANHIA ENERGETICA DE PERNAMBUCO                                                                                      ;9;Outros / Não Aplicável             ;2026/01/23 00:00:00.000;{2026-01-29};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;6000.0;5475.47;5475.47;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;10835932000108                                                                                                                                                                                          ;COMPANHIA ENERGETICA DE PERNAMBUCO                                                                                      ;9;Outros / Não Aplicável             ;2026/01/23 00:00:00.000;{2026-01-29,2026-02-19};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;12000.0;11357.43;11357.43;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;10835932000108                                                                                                                                                                                          ;COMPANHIA ENERGETICA DE PERNAMBUCO                                                                                      ;9;Outros / Não Aplicável             ;2026/01/23 00:00:00.000;{2026-01-29,2026-02-19};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;14000.0;13365.87;13365.87;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;10835932000108                                                                                                                                                                                          ;COMPANHIA ENERGETICA DE PERNAMBUCO                                                                                      ;9;Outros / Não Aplicável             ;2026/01/23 00:00:00.000;{2026-01-29,2026-02-19};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;23000.0;22994.78;22994.78;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;09246068000120                                                                                                                                                                                          ;CONCAPE EVENTOS E SERVICOS DE INFORMATICA E AUDIO VISUAL LTDA EPP                                                       ;7;Pregão                             ;2026/01/29 00:00:00.000;{2026-03-26,2026-04-08,2026-04-15};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;167840.0;167840.0;167840.0;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;09246068000120                                                                                                                                                                                          ;CONCAPE EVENTOS E SERVICOS DE INFORMATICA E AUDIO VISUAL LTDA EPP                                                       ;7;Pregão                             ;2026/01/29 00:00:00.000;{2026-03-13,2026-04-08};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;10000.0;7800.0;7800.0;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;09246068000120                                                                                                                                                                                          ;CONCAPE EVENTOS E SERVICOS DE INFORMATICA E AUDIO VISUAL LTDA EPP                                                       ;7;Pregão                             ;2026/01/30 00:00:00.000;{2026-03-19,2026-04-08};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;1350.0;1350.0;1350.0;0.0;0.0;0.0;0.0;0.0
2026;1;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS                                                                      ;09246068000120                                                                                                                                                                                          ;CONCAPE EVENTOS E SERVICOS DE INFORMATICA E AUDIO VISUAL LTDA EPP                                                       ;7;Pregão                             ;2026/01/30 00:00:00.000;{2026-03-26,2026-04-08};2;ESTIMATIVO                                             ;EXECUTIVO                                         ;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA                                                  ;EMPENHO                                                                                             ;90   ;APLICAÇÕES DIRETAS                                                                                  ;44870.0;44870.0;44870.0;0.0;0.0;0.0;0.0;0.0
